Timestamp,Mode,Data
15:02:26.810,RX,".01,9.52,0.13,0.01,-"
15:02:26.810,RX,"0.06,-0.05,0.01,0.01"
15:02:26.812,RX,",30,16,41,e"
15:02:26.840,RX,"s,190,103,281,170,0."
15:02:26.870,RX,"11,-0.08,9.48,-0."
15:02:26.870,RX,"05,0.06,9.53,0.12,0."
15:02:26.871,RX,"01,-0.06,-0.09,-0.00"
15:02:26.872,RX,",0.01,31,21,39,e"
15:02:26.872,RX,"s,190,104,282,170,0."
15:02:26.874,RX,"04,-0.09"
15:02:26.900,RX,",9.50,-0.08,-0.05,9."
15:02:26.900,RX,"52,0.15,0.02,-0.05,-"
15:02:26.901,RX,"0.09,0.00,0.02,31,20"
15:02:26.901,RX,",38,e"
15:02:26.903,RX,"s,190,104,"
15:02:26.930,RX,"282,170,-0.11,0.08,9"
15:02:26.930,RX,".54,-0.17,0.20,9.52,"
15:02:26.960,RX,"0.17,0.02,-0.04,-0.0"
15:02:26.961,RX,"6,0.02,0.02,31,21,41"
15:02:26.961,RX,",e"
15:02:26.962,RX,"s,190,104,283,171,-0"
15:02:26.962,RX,".13,0.34,9.50,-0.17,"
15:02:26.963,RX,"0.22,9.57,0.02,-0.01"
15:02:26.964,RX,",-0.02,0.02,-0.02,0."
15:02:27.020,RX,"02,31,17,41,e
s,190"
15:02:27.020,RX,",104,283,171,-0.03,0"
15:02:27.021,RX,".16,9.53,0.03,0.01,9"
15:02:27.022,RX,".58,-0.08,-0.03,-0.0"
15:02:27.023,RX,"1,0.04,-0.02,-0.01,3"
15:02:27.023,RX,"1,16,42,e"
15:02:27.025,RX,"s,190,104,282,171,0."
15:02:27.050,RX,"24,-0.13,9.49,-0.01,"
15:02:27.050,RX,"-0.03,9.56,-0.02,-0."
15:02:27.051,RX,"01,-0.01,-0.02,-0.01"
15:02:27.053,RX,",-0.02,31,15,40,e"
15:02:27.110,RX,"s,190,104,283,171,0."
15:02:27.110,RX,"05,-0.01,9.51,-0.16,"
15:02:27.111,RX,"0.04,9.55,0.08,-0.00"
15:02:27.112,RX,",-0.03,-0.04,-0.00,-"
15:02:27.113,RX,"0.03,31,16,37,e"
15:02:27.140,RX,"s,190,105,283,171,-0"
15:02:27.140,RX,".04,0.03,9.57,-0.29,"
15:02:27.141,RX,"0.05,9.60,0.04,-0.02"
15:02:27.170,RX,",-0.04,-0.01,-0.01,-"
15:02:27.170,RX,"0.02,31,14,43,e"
15:02:27.171,RX,"s,190,105,283,171,-0"
