Timestamp,Mode,Data
16:39:15.940,RX,",-0.13,0.00,0.95,54,"
16:39:15.942,RX,"223,39,e"
16:39:15.945,RX,"s,161,97,274,183,1.3"
16:39:15.949,RX,"9,1.38,10.64,2.63,1."
16:39:15.950,RX,"68,11"
16:39:15.951,RX,".78,0.61,0.19,0.16,-"
16:39:15.970,RX,"0.18,0.06,1.09,49,21"
16:39:15.972,RX,"8,40,e
s,159,99,275"
16:39:15.973,RX,",181,3.48,2.19,9.81,"
16:39:15.973,RX,"2.35,3.06,10.53,0.76"
16:39:15.973,RX,",0.33,0.08,0.00,-0.0"
16:39:15.973,RX,"8,1.32,42,183,42,e"
16:39:16.031,RX,"s,157,101,276,179,4."
16:39:16.033,RX,"45,3.28,9.87,3.69,4."
16:39:16.035,RX,"88,10.21,0.52,0.31,-"
16:39:16.036,RX,"0.08,-0.01,-0.15,1.7"
16:39:16.037,RX,"1,36,173,40,e"
16:39:16.059,RX,"s,152,103,276,176,5."
16:39:16.061,RX,"39,4.29,9.23,4.50,6."
16:39:16.062,RX,"30,10.51,0.17,0.44,-"
16:39:16.069,RX,"0.40,-0.43,0.05,2.08"
16:39:16.070,RX,",34,156,41,e"
16:39:16.090,RX,"s,148,106,276,172,4."
16:39:16.093,RX,"91,3.08,8.55,3.05,8."
16:39:16.095,RX,"00,9.27,0.42,0.61,-1"
16:39:16.095,RX,".07,-1.39,-0.02,2.26"
16:39:16.096,RX,",33,170,42,e"
16:39:16.155,RX,"s,140,110,275,168,2."
16:39:16.160,RX,"63,3.30,8.64,1.03,5."
16:39:16.165,RX,"62,11.82,-0.23,-0.01"
16:39:16.167,RX,",-1.82,-0.04,0.92,2."
16:39:16.171,RX,"44,32,196,40,e"
16:39:16.216,RX,"s,128,113,269,170,-2"
16:39:16.218,RX,".90,-1.21,14.66,0.54"
16:39:16.220,RX,",1.71,10.76,-0.84,-0"
16:39:16.221,RX,".55,-2.21,1.07,0.81,"
16:39:16.225,RX,"1.75,31,198,42,e"
16:39:16.227,RX,"s,121,116,267,170,-0"
16:39:16.228,RX,".24,1.32,12.95,-2.64"
16:39:16.244,RX,",-0.30,11.48,0.42,-0"
16:39:16.245,RX,".71,-2.13,-1.27,0.62"
16:39:16.249,RX,",0.50,62,189,39,e"
16:39:16.270,RX,"s,119,120,268,171,-1"
16:39:16.274,RX,".61,-1.53,10.06,3.20"
16:39:16.277,RX,",-0.48,2.95,-0.91,-0"
16:39:16.279,RX,".79,-1.79,-0.34,-0.1"
16:39:16.282,RX,"9,-1.41,144,191,41,e"
16:39:16.283,RX,""
16:39:16.300,RX,"s,117,113,261,174,-2"
16:39:16.302,RX,".15,-2.47,8.76,-1.42"
16:39:16.303,RX,",-0.87,6.87,-2.17,-0"
16:39:16.303,RX,".88,-1.57,2.47,-0.15"
16:39:16.303,RX,",-2.90,233,206,42,e"
16:39:16.303,RX,""
16:39:16.329,RX,"s,120,103,254,178,-3"
16:39:16.332,RX,".00,-2.29,7.64,-0.26"
16:39:16.332,RX,",-2.64,7.96,-2.78,-0"
16:39:16.332,RX,".74,-1.24,1.40,-0.86"
16:39:16.333,RX,",-3.91,286,193,42,e"
16:39:16.333,RX,""
16:39:16.390,RX,"s,126,94,250,179,-6."
16:39:16.390,RX,"60,-4.55,5.77,0.25,-"
16:39:16.390,RX,"1.98,9.22,-0.95,-0.3"
16:39:16.391,RX,"7,-1.26,0.94,-0.82,-"
16:39:16.392,RX,"4.96,250,167,42,e"
16:39:16.420,RX,"s,137,87,252,180,-3."
16:39:16.420,RX,"02,-3.90,5.58,-2.56,"
16:39:16.424,RX,"-4.47,10.11,1.07,-0."
16:39:16.425,RX,"16,-1.06,0.27,-0.97,"
16:39:16.425,RX,"-5.22,212,136,44,e"
16:39:16.450,RX,"s,148,86,257,182,1.6"
16:39:16.479,RX,"2,-2.11,8.25,-0.11,-"
16:39:16.482,RX,"2.90,10.14,1.34,-0.5"
16:39:16.482,RX,"2,-0.01,-0.60,-0.84,"
16:39:16.482,RX,"-5.51,156,147,40,e"
16:39:16.509,RX,"s,160,85,261,186,1.3"
16:39:16.510,RX,"4,0.64,10.41,-2.12,-"
16:39:16.511,RX,"4.89,10.48,0.87,-0.6"
16:39:16.511,RX,"6,0.40,-0.78,-0.83,-"
16:39:16.512,RX,"4.79,118,190,43,e"
16:39:16.539,RX,"s,169,86,264,190,4.1"
16:39:16.540,RX,"6,4.75,12.86,1.60,1."
16:39:16.541,RX,"15,11.61,0.44,-0.10,"
16:39:16.541,RX,"0.47,-0.90,-0.23,-2."
16:39:16.542,RX,"81,81,298,39,e"
16:39:16.570,RX,"s,170,85,263,190,7.8"
16:39:16.573,RX,"6,5.35,15.54,-1.82,-"
16:39:16.573,RX,"3.87,7.61,-0.61,-0.1"
16:39:16.574,RX,"1,-0.01,0.26,-0.09,1"
16:39:16.574,RX,".21,60,332,40,e"
16:39:16.629,RX,"s,164,82,259,187,-2."
16:39:16.632,RX,"94,-1.68,7.33,-4.36,"
16:39:16.632,RX,"-4.76,8.31,-1.94,-0."
16:39:16.632,RX,"06,-0.91,0.72,0.00,3"
16:39:16.632,RX,".39,51,587,41,e"
16:39:16.660,RX,"s,157,79,254,185,-10"
16:39:16.662,RX,".19,-10.54,8.28,7.81"
16:39:16.666,RX,",0.97,12.41,-1.10,-0"
16:39:16.667,RX,".36,0.35,0.12,-0.28,"
16:39:16.672,RX,"0.26,154,470,38,e"
16:39:16.689,RX,"s,156,79,253,183,7.2"
16:39:16.691,RX,"7,5.60,15.95,1.76,-5"
16:39:16.691,RX,".41,10.90,0.75,-0.51"
16:39:16.691,RX,",1.05,1.43,0.13,1.75"
16:39:16.692,RX,",194,537,41,e"
16:39:16.749,RX,"s,155,75,249,183,-3."
16:39:16.750,RX,"83,-6.09,11.12,-2.08"
16:39:16.753,RX,",-1.90,10.50,-1.04,0"
16:39:16.755,RX,".12,0.87,0.53,0.18,1"
16:39:16.755,RX,".31,175,606,41,e"
16:39:16.779,RX,"s,154,75,249,183,-4."
16:39:16.782,RX,"94,-2.97,8.22,-2.32,"
16:39:16.783,RX,"-4.13,9.86,0.42,-0.1"
16:39:16.783,RX,"3,0.80,-0.06,0.42,1."
16:39:16.783,RX,"35,134,652,39,e"
16:39:16.809,RX,"s,153,78,251,184,-2."
16:39:16.810,RX,"50,-0.39,10.92,-1.43"
16:39:16.810,RX,",-3.62,10.68,0.81,0."
16:39:16.811,RX,"30,1.06,-0.13,0.33,1"
16:39:16.812,RX,".11,101,633,41,e"
16:39:16.869,RX,"s,154,79,253,184,-3."
16:39:16.870,RX,"33,-1.31,10.47,-2.15"
16:39:16.870,RX,",-2.06,9.96,0.45,0.0"
16:39:16.871,RX,"7,1.22,-0.02,0.05,0."
16:39:16.872,RX,"81,89,535,40,e"
16:39:16.901,RX,"s,155,80,254,184,-1."
16:39:16.902,RX,"97,-1.00,9.54,-1.27,"
16:39:16.902,RX,"-1.77,9.72,0.22,0.26"
16:39:16.902,RX,",1.50,-0.20,0.09,0.5"
16:39:16.902,RX,"6,94,393,39,e"
16:39:16.929,RX,"s,157,80,255,185,-1."
16:39:16.935,RX,"82,-0.98,9.31,-0.51,"
16:39:16.935,RX,"-0.67,9.64,0.60,0.31"
16:39:16.935,RX,",1.55,-0.27,0.06,0.4"
16:39:16.935,RX,"2,124,268,41,e"
16:39:16.990,RX,"s,160,80,256,185,-0."
16:39:16.993,RX,"36,-0.06,9.34,-0.64,"
16:39:16.994,RX,"-1.34,9.83,0.68,0.42"
16:39:16.995,RX,",1.46,-0.43,0.07,0.3"
16:39:16.995,RX,"2,136,249,41,e"
16:39:17.020,RX,"s,163,80,258,185,-0."
16:39:17.020,RX,"77,0.68,9.33,-0.09,1"
16:39:17.020,RX,".41,10.03,0.21,0.45,"
16:39:17.021,RX,"1.52,-0.67,0.13,0.31"
16:39:17.022,RX,",126,258,39,e"
16:39:17.050,RX,"s,166,81,259,185,5.9"
16:39:17.053,RX,"1,4.95,8.29,2.52,7.2"
16:39:17.053,RX,"9,8.59,0.32,0.23,1.5"
16:39:17.053,RX,"4,0.06,0.01,0.75,86,"
16:39:17.053,RX,"281,39,e"
16:39:17.109,RX,"s,166,80,258,185,1.9"
16:39:17.110,RX,"2,1.10,9.92,1.34,1.6"
16:39:17.110,RX,"4,9.94,-0.39,0.00,0."
16:39:17.111,RX,"99,-0.02,0.08,1.37,6"
16:39:17.112,RX,"4,291,41,e"
16:39:17.139,RX,"s,164,79,257,185,0.9"
16:39:17.140,RX,"1,0.37,9.91,0.27,0.8"
16:39:17.140,RX,"6,10.04,-0.12,0.04,0"
16:39:17.141,RX,".78,-0.14,0.10,1.56,"
16:39:17.142,RX,"49,297,38,e"
16:39:17.170,RX,"s,163,80,257,184,0.5"
16:39:17.202,RX,"6,2.43,9.27,-0.37,2."
16:39:17.202,RX,"45,9.59,0.55,0.17,0."
16:39:17.202,RX,"74,0.08,0.04,1.72,42"
16:39:17.203,RX,",308,41,e"
16:39:17.234,RX,"s,161,81,257,182,2.7"
16:39:17.235,RX,"9,2.01,9.29,0.57,2.9"
16:39:17.236,RX,"3,10.01,0.52,0.23,0."
16:39:17.237,RX,"68,0.17,-0.07,1.81,3"
16:39:17.237,RX,"8,312,43,e"
16:39:17.260,RX,"s,158,82,258,180,2.4"
16:39:17.261,RX,"2,2.25,10.15,1.42,4."
16:39:17.261,RX,"64,10.57,0.45,0.13,0"
16:39:17.261,RX,".55,0.14,-0.08,2.09,"
16:39:17.268,RX,"35,339,38,e"
